chat_id;user_id;message;extraversion_pole;context_0;context_1;context_2;distractor_1;distractor_2
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;Wieviele Katzen hast du denn? Die hatten doch bestimmt Hunger oder wollten Aufmerksamkeit..;extrovert;Ja sonst alles gut. Seit 6 Uhr haben mich die Katzen nicht mehr schlafen lassen, daher recht müde. Aber gerade das letzte Meeting für heute, danach habe ich nur noch entspannte Arbeit.;So ein paar Mal schon, der Timer ist allerdings neu. Und du? Oh, das kam zu spät.;Hast du hier schonmal gechattet? Ich hatte es irgendwie immer im Hinterkopf aber nie gemacht.;Was ist dein Lieblingsessen?;Was hast du morgen so vor?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Zwei Katzen. Ja, die beiden haben konstanten Hunger und lassen mich oft nicht in Ruhe. Aber ist ganz schön im Home office Gesellschaft zu haben. Bist du auch komplett im Home Office?;introvert;Wieviele Katzen hast du denn? Die hatten doch bestimmt Hunger oder wollten Aufmerksamkeit..;Ja sonst alles gut. Seit 6 Uhr haben mich die Katzen nicht mehr schlafen lassen, daher recht müde. Aber gerade das letzte Meeting für heute, danach habe ich nur noch entspannte Arbeit.;So ein paar Mal schon, der Timer ist allerdings neu. Und du? Oh, das kam zu spät.;Was ist dein Lieblingsessen?;Was ist dein Hobby?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;Ich hätte auch gerne Katzen, habe Kaninchen, aber die brauchen nicht so viel Aufmerksamkeit. Momentan bin ich auch im Home office aber da ja ab dem 1.07 die offizielle Regelung kippt ist das für die nächste Woche unklar. Bist du lieber im Home office oder vor Ort?;extrovert;Zwei Katzen. Ja, die beiden haben konstanten Hunger und lassen mich oft nicht in Ruhe. Aber ist ganz schön im Home office Gesellschaft zu haben. Bist du auch komplett im Home Office?;Wieviele Katzen hast du denn? Die hatten doch bestimmt Hunger oder wollten Aufmerksamkeit..;Ja sonst alles gut. Seit 6 Uhr haben mich die Katzen nicht mehr schlafen lassen, daher recht müde. Aber gerade das letzte Meeting für heute, danach habe ich nur noch entspannte Arbeit.;Ich liebe Eis.;Was ist dein Hobby?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Ich fand Home office die ersten Monate super, aber inzwischen freue ich mich auch demnächst wieder ins Büro zu können. Ganz auf Home.office verzichten möchte ich aber nicht mehr.;introvert;Ich hätte auch gerne Katzen, habe Kaninchen, aber die brauchen nicht so viel Aufmerksamkeit. Momentan bin ich auch im Home office aber da ja ab dem 1.07 die offizielle Regelung kippt ist das für die nächste Woche unklar. Bist du lieber im Home office oder vor Ort?;Zwei Katzen. Ja, die beiden haben konstanten Hunger und lassen mich oft nicht in Ruhe. Aber ist ganz schön im Home office Gesellschaft zu haben. Bist du auch komplett im Home Office?;Wieviele Katzen hast du denn? Die hatten doch bestimmt Hunger oder wollten Aufmerksamkeit..;Super cool!;Ich liebe Eis.
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;Ich würde gerne noch bleiben, leider muss ich sonst immer eine Stunde oder so fahren. Ganz ohne möchte ich auch nicht mehr, maximal zwei Tage wären okay. Ich schaffe einfach so viel mehr im Home office, man kann mal Pakete annehmen und sonst was.;extrovert;Ich fand Home office die ersten Monate super, aber inzwischen freue ich mich auch demnächst wieder ins Büro zu können. Ganz auf Home.office verzichten möchte ich aber nicht mehr.;Ich hätte auch gerne Katzen, habe Kaninchen, aber die brauchen nicht so viel Aufmerksamkeit. Momentan bin ich auch im Home office aber da ja ab dem 1.07 die offizielle Regelung kippt ist das für die nächste Woche unklar. Bist du lieber im Home office oder vor Ort?;Zwei Katzen. Ja, die beiden haben konstanten Hunger und lassen mich oft nicht in Ruhe. Aber ist ganz schön im Home office Gesellschaft zu haben. Bist du auch komplett im Home Office?;Was hast du morgen so vor?;Wie meinst du das?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Ja wirklich praktisch. Ich merke aber auch dass ich zuhause viel aufschiebe weil es immer irgendwas zu tun gibt.;introvert;Ich würde gerne noch bleiben, leider muss ich sonst immer eine Stunde oder so fahren. Ganz ohne möchte ich auch nicht mehr, maximal zwei Tage wären okay. Ich schaffe einfach so viel mehr im Home office, man kann mal Pakete annehmen und sonst was.;Ich fand Home office die ersten Monate super, aber inzwischen freue ich mich auch demnächst wieder ins Büro zu können. Ganz auf Home.office verzichten möchte ich aber nicht mehr.;Ich hätte auch gerne Katzen, habe Kaninchen, aber die brauchen nicht so viel Aufmerksamkeit. Momentan bin ich auch im Home office aber da ja ab dem 1.07 die offizielle Regelung kippt ist das für die nächste Woche unklar. Bist du lieber im Home office oder vor Ort?;Ich mag Suppe.;Wie meinst du das?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Hi.;extrovert;Hi!;Hallo;Hi;Super cool!;Das tur mir leid.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Hi! Wie geht's?;extrovert;Hi.;Hallo;Hi;Das hab ich nicht verstanden.;Das tur mir leid.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Sehr gut, danke!  Heißt dein Prompt auch Was heißt für dich bewusst leben? ;extrovert;Hi! Wie geht's?;Hi.;Hi;Was hast du morgen so vor?;Ich mag Suppe.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Ja genau! Sollen wir darüber philosophieren?;extrovert;Sehr gut, danke!  Heißt dein Prompt auch Was heißt für dich bewusst leben? ;Hi! Wie geht's?;Hi.;Ich mag Suppe.;Das tur mir leid.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Immer gerne.;extrovert;Ja genau! Sollen wir darüber philosophieren?;Sehr gut, danke!  Heißt dein Prompt auch Was heißt für dich bewusst leben? ;Hi! Wie geht's?;Was ist dein Hobby?;Ich mag Suppe.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Dann leg mal los!;extrovert;Immer gerne.;Ja genau! Sollen wir darüber philosophieren?;Sehr gut, danke!  Heißt dein Prompt auch Was heißt für dich bewusst leben? ;Was ist dein Hobby?;Ich bin vegan.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Ok, haben ja auch nur noch zehn Minuten Zeit. Mein erster Gedanke war bewusst leben, heißt, bewusst wahrnehmen.;extrovert;Dann leg mal los!;Immer gerne.;Ja genau! Sollen wir darüber philosophieren?;Was ist dein Lieblingsessen?;Was ist dein Hobby?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Einen ähnlichen Gedanken hatte ich auch. Warum denkst du das?;extrovert;Ok, haben ja auch nur noch zehn Minuten Zeit. Mein erster Gedanke war bewusst leben, heißt, bewusst wahrnehmen.;Dann leg mal los!;Immer gerne.;Das hab ich nicht verstanden.;Das hab ich nicht verstanden.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Leben tun wir ja sowieso. Die Frage, was es bedeutet zu leben, würde ich jetzt erst einmal beseite schieben.;extrovert;Einen ähnlichen Gedanken hatte ich auch. Warum denkst du das?;Ok, haben ja auch nur noch zehn Minuten Zeit. Mein erster Gedanke war bewusst leben, heißt, bewusst wahrnehmen.;Dann leg mal los!;Ich liebe Eis.;Wie meinst du das?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Denkst du, die Hektik des Alltags beeinflusst wie bewusst wir leben?;extrovert;Leben tun wir ja sowieso. Die Frage, was es bedeutet zu leben, würde ich jetzt erst einmal beseite schieben.;Einen ähnlichen Gedanken hatte ich auch. Warum denkst du das?;Ok, haben ja auch nur noch zehn Minuten Zeit. Mein erster Gedanke war bewusst leben, heißt, bewusst wahrnehmen.;Ich mag Suppe.;Was ist dein Lieblingsessen?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Sicherlich. Wenn man sich nur auf Probleme fokussiert oder an den nächsten Termin denkt, dann nimmt man nicht mehr seine Umgebung wahr. Oder übersieht Nuancen im Gegenüber.;extrovert;Denkst du, die Hektik des Alltags beeinflusst wie bewusst wir leben?;Leben tun wir ja sowieso. Die Frage, was es bedeutet zu leben, würde ich jetzt erst einmal beseite schieben.;Einen ähnlichen Gedanken hatte ich auch. Warum denkst du das?;Ich liebe Eis.;Was hast du morgen so vor?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Definitiv. Manchmal fühle ich mich sehr durch meinen Alltag gesteuert. Dann bleiben auch kaum Eindrücke vom Tag. Und selbst?;extrovert;Sicherlich. Wenn man sich nur auf Probleme fokussiert oder an den nächsten Termin denkt, dann nimmt man nicht mehr seine Umgebung wahr. Oder übersieht Nuancen im Gegenüber.;Denkst du, die Hektik des Alltags beeinflusst wie bewusst wir leben?;Leben tun wir ja sowieso. Die Frage, was es bedeutet zu leben, würde ich jetzt erst einmal beseite schieben.;Wie meinst du das?;Was ist dein Hobby?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Es gibt gute und schlechte Tage. Manchmal verwundert es mich, dass mir auffällt zum Beispiel wie sehr aktuell die Lindenbäume duften. Und manchmal, so wie du sagst, weiß ich nicht wirklich, was eigentlich den Tag über passiert ist. Also außer Arbeit vielleicht.;extrovert;Definitiv. Manchmal fühle ich mich sehr durch meinen Alltag gesteuert. Dann bleiben auch kaum Eindrücke vom Tag. Und selbst?;Sicherlich. Wenn man sich nur auf Probleme fokussiert oder an den nächsten Termin denkt, dann nimmt man nicht mehr seine Umgebung wahr. Oder übersieht Nuancen im Gegenüber.;Denkst du, die Hektik des Alltags beeinflusst wie bewusst wir leben?;Super cool!;Das hab ich nicht verstanden.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Das Gefühl kenne ich. Auch die Frage warum ich das als Kind viel bewusster wahrgenommen habe. Ich denke das hängt davon wieviel neues man kennenlernt und wieviel Zeit man sich nimmt.;extrovert;Es gibt gute und schlechte Tage. Manchmal verwundert es mich, dass mir auffällt zum Beispiel wie sehr aktuell die Lindenbäume duften. Und manchmal, so wie du sagst, weiß ich nicht wirklich, was eigentlich den Tag über passiert ist. Also außer Arbeit vielleicht.;Definitiv. Manchmal fühle ich mich sehr durch meinen Alltag gesteuert. Dann bleiben auch kaum Eindrücke vom Tag. Und selbst?;Sicherlich. Wenn man sich nur auf Probleme fokussiert oder an den nächsten Termin denkt, dann nimmt man nicht mehr seine Umgebung wahr. Oder übersieht Nuancen im Gegenüber.;Ich liebe Eis.;Das hab ich nicht verstanden.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Ich habe mal irgendwo gelesen, dass neue Eindrücke einen besonderen Effekt auf unser Gehirt haben.  dass man regelmäßigen neuen Eindrücken zu einem gesunden Hirn beitragen kann... Ich denke, das passiert insbesondere in der Ruhe.;extrovert;Das Gefühl kenne ich. Auch die Frage warum ich das als Kind viel bewusster wahrgenommen habe. Ich denke das hängt davon wieviel neues man kennenlernt und wieviel Zeit man sich nimmt.;Es gibt gute und schlechte Tage. Manchmal verwundert es mich, dass mir auffällt zum Beispiel wie sehr aktuell die Lindenbäume duften. Und manchmal, so wie du sagst, weiß ich nicht wirklich, was eigentlich den Tag über passiert ist. Also außer Arbeit vielleicht.;Definitiv. Manchmal fühle ich mich sehr durch meinen Alltag gesteuert. Dann bleiben auch kaum Eindrücke vom Tag. Und selbst?;Was ist dein Hobby?;Das tur mir leid.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Meditierst du?;extrovert;Ich habe mal irgendwo gelesen, dass neue Eindrücke einen besonderen Effekt auf unser Gehirt haben.  dass man regelmäßigen neuen Eindrücken zu einem gesunden Hirn beitragen kann... Ich denke, das passiert insbesondere in der Ruhe.;Das Gefühl kenne ich. Auch die Frage warum ich das als Kind viel bewusster wahrgenommen habe. Ich denke das hängt davon wieviel neues man kennenlernt und wieviel Zeit man sich nimmt.;Es gibt gute und schlechte Tage. Manchmal verwundert es mich, dass mir auffällt zum Beispiel wie sehr aktuell die Lindenbäume duften. Und manchmal, so wie du sagst, weiß ich nicht wirklich, was eigentlich den Tag über passiert ist. Also außer Arbeit vielleicht.;Was hast du morgen so vor?;Das tur mir leid.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Bei einer Kaffee Tasse am Morgen. Auf dem Balkon. Ab und zu, wenn ich die Zeit dazu finde.;extrovert;Meditierst du?;Ich habe mal irgendwo gelesen, dass neue Eindrücke einen besonderen Effekt auf unser Gehirt haben.  dass man regelmäßigen neuen Eindrücken zu einem gesunden Hirn beitragen kann... Ich denke, das passiert insbesondere in der Ruhe.;Das Gefühl kenne ich. Auch die Frage warum ich das als Kind viel bewusster wahrgenommen habe. Ich denke das hängt davon wieviel neues man kennenlernt und wieviel Zeit man sich nimmt.;Ich liebe Eis.;Ich mag Suppe.
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Ich würde gerne viel häufiger, aber ja auch ab und zu. Kennst du Sam Harris?;extrovert;Bei einer Kaffee Tasse am Morgen. Auf dem Balkon. Ab und zu, wenn ich die Zeit dazu finde.;Meditierst du?;Ich habe mal irgendwo gelesen, dass neue Eindrücke einen besonderen Effekt auf unser Gehirt haben.  dass man regelmäßigen neuen Eindrücken zu einem gesunden Hirn beitragen kann... Ich denke, das passiert insbesondere in der Ruhe.;Wie meinst du das?;Was ist dein Hobby?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Nein, wer ist das?;extrovert;Ich würde gerne viel häufiger, aber ja auch ab und zu. Kennst du Sam Harris?;Bei einer Kaffee Tasse am Morgen. Auf dem Balkon. Ab und zu, wenn ich die Zeit dazu finde.;Meditierst du?;Was ist dein Hobby?;Was ist dein Lieblingsessen?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker2;Das ist ein Neurowissenschaftler aus Amerika. Er beschäftigt sich viel mit Fragen des Bewusstseins und Meditation. Er hat einen sehr interessanten Podcast Making Sense und eine Meditationsapp Waking Up. Kann ich sehr empfehlen.;extrovert;Nein, wer ist das?;Ich würde gerne viel häufiger, aber ja auch ab und zu. Kennst du Sam Harris?;Bei einer Kaffee Tasse am Morgen. Auf dem Balkon. Ab und zu, wenn ich die Zeit dazu finde.;Ich bin vegan.;Was ist dein Hobby?
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;speaker1;Ich nutze zum Meditieren die App 7 Mind. aber deren Podcast ist nicht so gut.;extrovert;Das ist ein Neurowissenschaftler aus Amerika. Er beschäftigt sich viel mit Fragen des Bewusstseins und Meditation. Er hat einen sehr interessanten Podcast Making Sense und eine Meditationsapp Waking Up. Kann ich sehr empfehlen.;Nein, wer ist das?;Ich würde gerne viel häufiger, aber ja auch ab und zu. Kennst du Sam Harris?;Wie meinst du das?;Ich mag Suppe.
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Hey.;extrovert;Hi!;Hallo;Hi;Ich mag Suppe.;Was ist dein Lieblingsessen?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;Hallo!  Wie hat die Woche für dich angefangen? ;extrovert;Hey.;Hallo;Hi;Ich bin vegan.;Was ist dein Hobby?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Och ganz okay, ein bisschen stressig und ein zu kurzes Wochenende. Und bei dir?;extrovert;Hallo!  Wie hat die Woche für dich angefangen? ;Hey.;Hi;Ich mag Suppe.;Ich bin vegan.
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;War den Montag über ziemlich müde, aber heute sieht es schon besser aus.;extrovert;Och ganz okay, ein bisschen stressig und ein zu kurzes Wochenende. Und bei dir?;Hallo!  Wie hat die Woche für dich angefangen? ;Hey.;Was hast du morgen so vor?;Was hast du morgen so vor?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Montage sind bestimmt immer schlimm. Ich hätte so gerne Urlaub oder mal ne Pause. Hast du bald Urlaub?;extrovert;War den Montag über ziemlich müde, aber heute sieht es schon besser aus.;Och ganz okay, ein bisschen stressig und ein zu kurzes Wochenende. Und bei dir?;Hallo!  Wie hat die Woche für dich angefangen? ;Was ist dein Lieblingsessen?;Was ist dein Lieblingsessen?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;Ende Juli geht es für eine Woche nach Italien. Hast du noch keinen Urlaub geplant?;extrovert;Montage sind bestimmt immer schlimm. Ich hätte so gerne Urlaub oder mal ne Pause. Hast du bald Urlaub?;War den Montag über ziemlich müde, aber heute sieht es schon besser aus.;Och ganz okay, ein bisschen stressig und ein zu kurzes Wochenende. Und bei dir?;Super cool!;Das hab ich nicht verstanden.
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Kann ich momentan leider arbeitstechnisch nicht. Aber so im September wieder. Italien klingt gut! Eher Strand und Sonnen oder lieber was anderes?;extrovert;Ende Juli geht es für eine Woche nach Italien. Hast du noch keinen Urlaub geplant?;Montage sind bestimmt immer schlimm. Ich hätte so gerne Urlaub oder mal ne Pause. Hast du bald Urlaub?;War den Montag über ziemlich müde, aber heute sieht es schon besser aus.;Was hast du morgen so vor?;Was ist dein Hobby?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;Oh nein, das ist noch eine lange Durststrecke! Italien heißt dann für uns Sonne, Weinberge und Kultur.;extrovert;Kann ich momentan leider arbeitstechnisch nicht. Aber so im September wieder. Italien klingt gut! Eher Strand und Sonnen oder lieber was anderes?;Ende Juli geht es für eine Woche nach Italien. Hast du noch keinen Urlaub geplant?;Montage sind bestimmt immer schlimm. Ich hätte so gerne Urlaub oder mal ne Pause. Hast du bald Urlaub?;Das hab ich nicht verstanden.;Was ist dein Hobby?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Oh also auch ein Weinfan? Oder eher der ästhetische Anblick?;extrovert;Oh nein, das ist noch eine lange Durststrecke! Italien heißt dann für uns Sonne, Weinberge und Kultur.;Kann ich momentan leider arbeitstechnisch nicht. Aber so im September wieder. Italien klingt gut! Eher Strand und Sonnen oder lieber was anderes?;Ende Juli geht es für eine Woche nach Italien. Hast du noch keinen Urlaub geplant?;Wie meinst du das?;Wie meinst du das?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;Sowohl als auch .;extrovert;Oh also auch ein Weinfan? Oder eher der ästhetische Anblick?;Oh nein, das ist noch eine lange Durststrecke! Italien heißt dann für uns Sonne, Weinberge und Kultur.;Kann ich momentan leider arbeitstechnisch nicht. Aber so im September wieder. Italien klingt gut! Eher Strand und Sonnen oder lieber was anderes?;Ich mag Suppe.;Wie meinst du das?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Na dann perfekt. Ich war einmal am Gardasee, aber das ist schon länger her.;extrovert;Sowohl als auch .;Oh also auch ein Weinfan? Oder eher der ästhetische Anblick?;Oh nein, das ist noch eine lange Durststrecke! Italien heißt dann für uns Sonne, Weinberge und Kultur.;Ich liebe Eis.;Ich bin vegan.
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;oh, der soll ja auch wunderschön sein!  Wenn Corona nicht wäre und du nächsten Monat Urlaub hättest wo ginge es hin?;extrovert;Na dann perfekt. Ich war einmal am Gardasee, aber das ist schon länger her.;Sowohl als auch .;Oh also auch ein Weinfan? Oder eher der ästhetische Anblick?;Was ist dein Hobby?;Was ist dein Lieblingsessen?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker1;Gerne nach Japan, aber da müsste ich die Sprache besser lernen.;extrovert;oh, der soll ja auch wunderschön sein!  Wenn Corona nicht wäre und du nächsten Monat Urlaub hättest wo ginge es hin?;Na dann perfekt. Ich war einmal am Gardasee, aber das ist schon länger her.;Sowohl als auch .;Ich mag Suppe.;Was hast du morgen so vor?
E7D8ACFD-2D88-4C2B-9683-493A69B0A6A3;speaker2;Kannst du ein bisschen Japanisch? ;extrovert;Gerne nach Japan, aber da müsste ich die Sprache besser lernen.;oh, der soll ja auch wunderschön sein!  Wenn Corona nicht wäre und du nächsten Monat Urlaub hättest wo ginge es hin?;Na dann perfekt. Ich war einmal am Gardasee, aber das ist schon länger her.;Das hab ich nicht verstanden.;Ich mag Suppe.
